# Wall heat-flux
# Time        	patch         	min           	max           	integral      
27            	minZ	0.000000e+00	0.000000e+00	0.000000e+00
27            	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
27            	oil_to_sphere	2.216095e+04	2.313651e+04	6.357628e+01
27.5          	maxY	0.000000e+00	0.000000e+00	0.000000e+00
27.5          	minX	0.000000e+00	0.000000e+00	0.000000e+00
27.5          	maxX	0.000000e+00	0.000000e+00	0.000000e+00
27.5          	minY	0.000000e+00	0.000000e+00	0.000000e+00
27.5          	minZ	0.000000e+00	0.000000e+00	0.000000e+00
27.5          	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
27.5          	oil_to_sphere	2.196609e+04	2.294526e+04	6.303814e+01
