0 	0 	0 	0
0.00217143 	0.000194272 	-0.052776 	-0.000399138
0.00434286 	0.000485458 	-0.0795993 	-0.000547778
0.00651429 	0.000772238 	-0.0863391 	-0.000515796
0.00868571 	0.00101107 	-0.0811034 	-0.000396529
0.0108571 	0.00122393 	-0.071873 	-0.000264897
0.0130286 	0.00143808 	-0.0625513 	-0.000154214
0.0152 	0.00166304 	-0.0539711 	-6.82746e-05
0.0173714 	0.00189544 	-0.0461282 	-3.41838e-06
0.0195429 	0.00213033 	-0.0388947 	4.49784e-05
0.0217143 	0.00236264 	-0.0321504 	8.11885e-05
0.0238857 	0.00258807 	-0.0257974 	0.000108836
0.0260571 	0.00280221 	-0.0197458 	0.000130861
0.0282286 	0.00299902 	-0.0139074 	0.000149596
0.0304 	0.00316909 	-0.00823456 	0.000166535
0.0325714 	0.00329905 	-0.0027686 	0.000181932
0.0347429 	0.00337638 	0.00234192 	0.000193847
0.0369143 	0.0033955 	0.00723837 	0.00020046
0.0390857 	0.00334828 	0.0120497 	0.000199549
0.0412571 	0.00322377 	0.0166541 	0.000187964
0.0434286 	0.00301371 	0.0210853 	0.000163692
0.0456 	0.00270775 	0.025455 	0.00013072
0.0477714 	0.00229433 	0.0299613 	0.000106751
0.0499429 	0.00175838 	0.0350279 	0.000130444
0.0521143 	0.00109719 	0.041546 	0.000270264
0.0542857 	0.00028859 	0.0510014 	0.000601809
0.0564571 	-0.000555647 	0.064774 	0.00106025
0.0586286 	-0.00130371 	0.0839118 	0.00139321
0.0608 	-0.00199571 	0.10924 	0.00144601
0.0629714 	-0.00281509 	0.140121 	0.0015362
0.0651429 	-0.00381079 	0.174216 	0.00223557
0.0673143 	-0.00439817 	0.207805 	0.00343033
0.0694857 	-0.0039396 	0.231426 	0.00415295
0.0716571 	-0.00234995 	0.229571 	0.0038514
0.0738286 	-0.000658663 	0.169594 	0.00215128
0.076 	0 	0 	0
