0 	0 	0 	0
0.00217143 	-3.31899e-05 	-0.134737 	0.000680291
0.00434286 	0.000439923 	-0.198065 	0.00109457
0.00651429 	0.0010939 	-0.213219 	0.00120306
0.00868571 	0.00172431 	-0.202857 	0.001066
0.0108571 	0.00218545 	-0.183403 	0.000734765
0.0130286 	0.00239579 	-0.162591 	0.00031518
0.0152 	0.00236892 	-0.143899 	1.4652e-05
0.0173714 	0.00215913 	-0.128087 	-0.000105674
0.0195429 	0.00184737 	-0.114779 	-0.000112559
0.0217143 	0.00148345 	-0.103416 	-0.000102102
0.0238857 	0.00109781 	-0.0934773 	-0.00013272
0.0260571 	0.000709986 	-0.084481 	-0.00021297
0.0282286 	0.000333575 	-0.0759946 	-0.000323922
0.0304 	-1.83722e-05 	-0.0676299 	-0.000442511
0.0325714 	-0.000333777 	-0.0590484 	-0.000550486
0.0347429 	-0.000603609 	-0.0500349 	-0.000635296
0.0369143 	-0.000824366 	-0.0405091 	-0.00068915
0.0390857 	-0.000996788 	-0.0304724 	-0.000707973
0.0412571 	-0.00112274 	-0.0199755 	-0.000690759
0.0434286 	-0.00120456 	-0.00910931 	-0.000638888
0.0456 	-0.00124501 	0.00215395 	-0.000554777
0.0477714 	-0.00124782 	0.013839 	-0.000442834
0.0499429 	-0.00121787 	0.0258459 	-0.000308742
0.0521143 	-0.0011608 	0.0381082 	-0.000157818
0.0542857 	-0.00108271 	0.0505882 	4.28525e-06
0.0564571 	-0.000990138 	0.0632757 	0.000171868
0.0586286 	-0.000889946 	0.0762084 	0.000339357
0.0608 	-0.000785985 	0.0895619 	0.000502014
0.0629714 	-0.00068068 	0.103703 	0.000655556
0.0651429 	-0.000575912 	0.119082 	0.000793321
0.0673143 	-0.000470506 	0.13609 	0.000902351
0.0694857 	-0.000357408 	0.15353 	0.000950305
0.0716571 	-0.000138711 	0.159088 	0.000853753
0.0738286 	9.6331e-05 	0.119631 	0.000532865
0.076 	0 	0 	0
