# Wall heat-flux
# Time        	patch         	min           	max           	integral      
40            	minY	0.000000e+00	0.000000e+00	0.000000e+00
40            	minZ	0.000000e+00	0.000000e+00	0.000000e+00
40            	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
40            	oil_to_sphere	7.249884e+03	2.419112e+04	3.787256e+01
45            	maxY	0.000000e+00	0.000000e+00	0.000000e+00
45            	minX	0.000000e+00	0.000000e+00	0.000000e+00
45            	maxX	0.000000e+00	0.000000e+00	0.000000e+00
45            	minY	0.000000e+00	0.000000e+00	0.000000e+00
45            	minZ	0.000000e+00	0.000000e+00	0.000000e+00
45            	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
45            	oil_to_sphere	7.124386e+03	2.376989e+04	3.721140e+01
50            	maxY	0.000000e+00	0.000000e+00	0.000000e+00
50            	minX	0.000000e+00	0.000000e+00	0.000000e+00
50            	maxX	0.000000e+00	0.000000e+00	0.000000e+00
50            	minY	0.000000e+00	0.000000e+00	0.000000e+00
50            	minZ	0.000000e+00	0.000000e+00	0.000000e+00
50            	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
50            	oil_to_sphere	6.998711e+03	2.334872e+04	3.654926e+01
55            	maxY	0.000000e+00	0.000000e+00	0.000000e+00
55            	minX	0.000000e+00	0.000000e+00	0.000000e+00
55            	maxX	0.000000e+00	0.000000e+00	0.000000e+00
55            	minY	0.000000e+00	0.000000e+00	0.000000e+00
55            	minZ	0.000000e+00	0.000000e+00	0.000000e+00
55            	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
55            	oil_to_sphere	6.872991e+03	2.292732e+04	3.588818e+01
60            	maxY	0.000000e+00	0.000000e+00	0.000000e+00
60            	minX	0.000000e+00	0.000000e+00	0.000000e+00
60            	maxX	0.000000e+00	0.000000e+00	0.000000e+00
60            	minY	0.000000e+00	0.000000e+00	0.000000e+00
60            	minZ	0.000000e+00	0.000000e+00	0.000000e+00
60            	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
60            	oil_to_sphere	6.747316e+03	2.250586e+04	3.522818e+01
65            	maxY	0.000000e+00	0.000000e+00	0.000000e+00
65            	minX	0.000000e+00	0.000000e+00	0.000000e+00
65            	maxX	0.000000e+00	0.000000e+00	0.000000e+00
65            	minY	0.000000e+00	0.000000e+00	0.000000e+00
65            	minZ	0.000000e+00	0.000000e+00	0.000000e+00
65            	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
65            	oil_to_sphere	6.621775e+03	2.208482e+04	3.456849e+01
70            	maxY	0.000000e+00	0.000000e+00	0.000000e+00
70            	minX	0.000000e+00	0.000000e+00	0.000000e+00
70            	maxX	0.000000e+00	0.000000e+00	0.000000e+00
70            	minY	0.000000e+00	0.000000e+00	0.000000e+00
70            	minZ	0.000000e+00	0.000000e+00	0.000000e+00
70            	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
70            	oil_to_sphere	6.496503e+03	2.166473e+04	3.391060e+01
75            	maxY	0.000000e+00	0.000000e+00	0.000000e+00
75            	minX	0.000000e+00	0.000000e+00	0.000000e+00
75            	maxX	0.000000e+00	0.000000e+00	0.000000e+00
75            	minY	0.000000e+00	0.000000e+00	0.000000e+00
75            	minZ	0.000000e+00	0.000000e+00	0.000000e+00
75            	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
75            	oil_to_sphere	6.371775e+03	2.124589e+04	3.325498e+01
80            	maxY	0.000000e+00	0.000000e+00	0.000000e+00
